GENERATED_ALERT_ID,TX_ID,SENDER_ACCOUNT_ID,RECEIVER_ACCOUNT_ID,CUSTOMER_ID,TX_AMOUNT,TIMESTAMP,KYC_STATUS,RISK_SCORE,RISK_LEVEL,EDD_REQUIRED,TX_COUNT_30_MIN,UNIQUE_RECEIVER_COUNT_30_MIN,ALERT_REASON,ALERT_SEVERITY,CASE_STATUS,IS_FRAUD
AML-000001,524,979,153,C_979,191.63,1970-01-01 00:00:00.000000001,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001127,78868,726,999,C_726,470357.68,1970-01-01 00:00:00.000000134,Verified,0,Low,No,20,10,Large transaction,High,Open,False
AML-001128,78897,332,803,C_332,913752.12,1970-01-01 00:00:00.000000134,Verified,0,Low,No,19,7,Large transaction,High,Open,False
AML-001129,78900,826,809,C_826,583854.62,1970-01-01 00:00:00.000000134,Verified,20,Low,No,21,13,Large transaction,High,Open,False
AML-001130,78973,338,546,C_338,820424.18,1970-01-01 00:00:00.000000134,Verified,0,Low,No,19,6,Large transaction,High,Open,False
AML-001131,79207,927,779,C_927,457639.34,1970-01-01 00:00:00.000000134,Verified,0,Low,No,20,20,Large transaction,High,Open,False
AML-001132,79458,837,949,C_837,598545.12,1970-01-01 00:00:00.000000135,Verified,0,Low,No,20,13,Large transaction,High,Open,False
AML-001133,79727,534,915,C_534,554168.06,1970-01-01 00:00:00.000000135,Verified,0,Low,No,14,8,Large transaction,High,Open,False
AML-001134,79907,227,940,C_227,887935.5,1970-01-01 00:00:00.000000135,Verified,0,Low,No,20,5,Large transaction,High,Open,False
AML-001135,79908,525,772,C_525,791830.5,1970-01-01 00:00:00.000000135,Verified,0,Low,No,21,7,Large transaction,High,Open,False
AML-001136,79938,630,700,C_630,513834.12,1970-01-01 00:00:00.000000135,Verified,20,Low,No,19,9,Large transaction,High,Open,False
AML-001137,79957,432,757,C_432,580707.43,1970-01-01 00:00:00.000000135,Verified,0,Low,No,19,7,Large transaction,High,Open,False
AML-001138,79978,927,824,C_927,459004.06,1970-01-01 00:00:00.000000135,Verified,0,Low,No,20,20,Large transaction,High,Open,False
AML-001139,79995,33,705,C_33,600621.12,1970-01-01 00:00:00.000000135,Verified,0,Low,No,25,3,Large transaction,High,Open,False
AML-001140,80150,735,396,C_735,726300.37,1970-01-01 00:00:00.000000136,Verified,0,Low,No,16,10,Large transaction,High,Open,False
AML-001141,80178,839,921,C_839,497982.03,1970-01-01 00:00:00.000000136,Verified,0,Low,No,19,14,Large transaction,High,Open,False
AML-001142,80345,320,257,C_320,713074.0,1970-01-01 00:00:00.000000136,Verified,0,Low,No,22,6,Large transaction,High,Open,False
AML-001143,80347,834,920,C_834,463968.68,1970-01-01 00:00:00.000000136,Verified,0,Low,No,23,13,Large transaction,High,Open,False
AML-001144,80387,430,966,C_430,524456.81,1970-01-01 00:00:00.000000136,Verified,0,Low,No,19,7,Large transaction,High,Open,False
AML-001145,80399,723,466,C_723,552360.75,1970-01-01 00:00:00.000000136,Verified,0,Low,No,21,9,Large transaction,High,Open,False
AML-001146,80422,225,867,C_225,768527.31,1970-01-01 00:00:00.000000136,Manual Review,50,Medium,Yes,22,5,Large transaction,High,Open,False
AML-001147,80425,826,151,C_826,660779.12,1970-01-01 00:00:00.000000136,Verified,20,Low,No,21,13,Large transaction,High,Open,False
AML-001148,80520,523,962,C_523,900111.87,1970-01-01 00:00:00.000000136,Verified,0,Low,No,24,8,Large transaction,High,Open,False
AML-001149,80691,329,922,C_329,357363.0,1970-01-01 00:00:00.000000136,Manual Review,70,High,Yes,14,6,High-risk customer activity,High,Open,False
AML-001150,80719,923,415,C_923,457482.78,1970-01-01 00:00:00.000000136,Verified,0,Low,No,21,20,Large transaction,High,Open,False
AML-001151,80865,829,336,C_829,512547.53,1970-01-01 00:00:00.000000137,Verified,0,Low,No,14,13,Large transaction,High,Open,False
AML-001152,80915,534,397,C_534,581587.5,1970-01-01 00:00:00.000000137,Verified,0,Low,No,14,8,Large transaction,High,Open,False
AML-001153,80952,434,809,C_434,779302.5,1970-01-01 00:00:00.000000137,Verified,0,Low,No,19,7,Large transaction,High,Open,False
AML-001154,80979,137,589,C_137,781328.68,1970-01-01 00:00:00.000000137,Verified,0,Low,No,20,6,Large transaction,High,Open,False
AML-001155,81141,225,339,C_225,768628.18,1970-01-01 00:00:00.000000137,Manual Review,50,Medium,Yes,22,5,Large transaction,High,Open,False
AML-001156,81178,227,209,C_227,939805.68,1970-01-01 00:00:00.000000137,Verified,0,Low,No,20,5,Large transaction,High,Open,False
AML-001157,81261,23,680,C_23,460106.15,1970-01-01 00:00:00.000000137,Verified,0,Low,No,21,3,Large transaction,High,Open,False
AML-001158,81318,836,710,C_836,481988.03,1970-01-01 00:00:00.000000138,Verified,0,Low,No,17,13,Large transaction,High,Open,False
AML-001159,81447,839,888,C_839,535203.56,1970-01-01 00:00:00.000000138,Verified,0,Low,No,19,14,Large transaction,High,Open,False
AML-001160,81450,223,214,C_223,528163.18,1970-01-01 00:00:00.000000138,Verified,0,Low,No,23,5,Large transaction,High,Open,False
AML-001161,81538,725,72,C_725,569048.56,1970-01-01 00:00:00.000000138,Verified,0,Low,No,22,10,Large transaction,High,Open,False
AML-001162,81541,432,592,C_432,683469.93,1970-01-01 00:00:00.000000138,Verified,0,Low,No,19,7,Large transaction,High,Open,False
AML-001163,81546,34,943,C_34,1125284.87,1970-01-01 00:00:00.000000138,Pending,15,Low,No,29,3,Large transaction,High,Open,False
AML-001164,81556,723,995,C_723,594043.93,1970-01-01 00:00:00.000000138,Verified,0,Low,No,21,9,Large transaction,High,Open,False
AML-001165,81572,921,988,C_921,558471.62,1970-01-01 00:00:00.000000138,Pending,15,Low,No,21,19,Large transaction,High,Open,False
AML-001166,81704,821,552,C_821,528796.75,1970-01-01 00:00:00.000000138,Verified,0,Low,No,20,13,Large transaction,High,Open,False
AML-001167,81779,137,415,C_137,781886.93,1970-01-01 00:00:00.000000138,Verified,0,Low,No,20,6,Large transaction,High,Open,False
AML-001168,81814,923,933,C_923,477718.06,1970-01-01 00:00:00.000000138,Verified,0,Low,No,21,20,Large transaction,High,Open,False
AML-001169,81963,738,999,C_738,543456.5,1970-01-01 00:00:00.000000139,Verified,0,Low,No,24,10,Large transaction,High,Open,False
AML-001170,81975,323,103,C_323,503376.59,1970-01-01 00:00:00.000000139,Verified,0,Low,No,18,6,Large transaction,High,Open,False
AML-001171,82024,137,769,C_137,781983.93,1970-01-01 00:00:00.000000139,Verified,0,Low,No,20,6,Large transaction,High,Open,False
AML-001172,82038,921,978,C_921,587199.68,1970-01-01 00:00:00.000000139,Pending,15,Low,No,21,19,Large transaction,High,Open,False
AML-001173,82082,925,852,C_925,613703.31,1970-01-01 00:00:00.000000139,Verified,0,Low,No,18,18,Large transaction,High,Open,False
AML-001174,82158,821,894,C_821,547068.37,1970-01-01 00:00:00.000000139,Verified,0,Low,No,20,13,Large transaction,High,Open,False
AML-001175,82179,822,789,C_822,767737.56,1970-01-01 00:00:00.000000139,Verified,0,Low,No,15,13,Large transaction,High,Open,False
AML-001176,82252,836,930,C_836,618991.75,1970-01-01 00:00:00.000000139,Verified,0,Low,No,17,13,Large transaction,High,Open,False
AML-001177,82349,528,935,C_528,618980.25,1970-01-01 00:00:00.000000140,Verified,0,Low,No,19,8,Large transaction,High,Open,False
AML-001178,82381,921,968,C_921,597373.56,1970-01-01 00:00:00.000000140,Pending,15,Low,No,21,19,Large transaction,High,Open,False
AML-001179,82382,738,709,C_738,562715.18,1970-01-01 00:00:00.000000140,Verified,0,Low,No,24,10,Large transaction,High,Open,False
AML-001180,82438,623,930,C_623,606552.25,1970-01-01 00:00:00.000000140,Verified,0,Low,No,26,9,Large transaction,High,Open,False
AML-001181,82466,328,117,C_328,1020108.56,1970-01-01 00:00:00.000000140,Verified,0,Low,No,24,6,Large transaction,High,Open,False
AML-001182,82507,229,726,C_229,1168221.25,1970-01-01 00:00:00.000000140,Verified,20,Low,No,27,5,Large transaction,High,Open,False
AML-001183,82508,938,900,C_938,488156.12,1970-01-01 00:00:00.000000140,Verified,0,Low,No,24,23,Large transaction,High,Open,False
AML-001184,82512,628,908,C_628,718954.06,1970-01-01 00:00:00.000000140,Verified,0,Low,No,16,9,Large transaction,High,Open,False
AML-001185,82528,532,975,C_532,708637.0,1970-01-01 00:00:00.000000140,Verified,0,Low,No,16,8,Large transaction,High,Open,False
AML-001186,82541,130,983,C_130,1008358.31,1970-01-01 00:00:00.000000140,Rejected,60,High,Yes,18,5,Large transaction; High-risk customer activity,High,Open,False
AML-001187,82542,232,922,C_232,833197.62,1970-01-01 00:00:00.000000140,Verified,0,Low,No,21,5,Large transaction,High,Open,False
AML-001188,82601,632,31,C_632,584800.75,1970-01-01 00:00:00.000000140,Verified,0,Low,No,22,9,Large transaction,High,Open,False
AML-001189,82657,931,445,C_931,657876.56,1970-01-01 00:00:00.000000140,Verified,40,Medium,Yes,18,18,Large transaction,High,Open,False
AML-001190,82702,721,240,C_721,596699.68,1970-01-01 00:00:00.000000140,Verified,0,Low,No,10,10,Large transaction,High,Open,False
AML-001191,82724,431,638,C_431,936835.06,1970-01-01 00:00:00.000000140,Verified,0,Low,No,21,7,Large transaction,High,Open,False
AML-001192,82842,636,181,C_636,655755.12,1970-01-01 00:00:00.000000141,Verified,0,Low,No,19,9,Large transaction,High,Open,False
AML-001193,82877,330,960,C_330,938849.56,1970-01-01 00:00:00.000000141,Verified,0,Low,No,31,6,Large transaction,High,Open,False
AML-001194,82918,821,500,C_821,547119.12,1970-01-01 00:00:00.000000141,Verified,0,Low,No,20,13,Large transaction,High,Open,False
AML-001195,82925,721,949,C_721,596699.68,1970-01-01 00:00:00.000000141,Verified,0,Low,No,10,10,Large transaction,High,Open,False
AML-001196,82944,21,970,C_21,569788.75,1970-01-01 00:00:00.000000141,Verified,60,High,Yes,15,3,Large transaction; High-risk customer activity,High,Open,False
AML-001197,82952,978,473,C_978,135.33,1970-01-01 00:00:00.000000141,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001198,82953,978,452,C_978,135.33,1970-01-01 00:00:00.000000141,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001199,82954,978,233,C_978,135.33,1970-01-01 00:00:00.000000141,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001200,82955,978,454,C_978,135.33,1970-01-01 00:00:00.000000141,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001201,82956,978,971,C_978,135.33,1970-01-01 00:00:00.000000141,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001202,82957,978,993,C_978,135.33,1970-01-01 00:00:00.000000141,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001203,82958,978,894,C_978,135.33,1970-01-01 00:00:00.000000141,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001204,82959,978,598,C_978,135.33,1970-01-01 00:00:00.000000141,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001205,82960,978,235,C_978,135.33,1970-01-01 00:00:00.000000141,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001206,82961,978,775,C_978,135.33,1970-01-01 00:00:00.000000141,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001207,82962,978,511,C_978,135.33,1970-01-01 00:00:00.000000141,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001208,82963,978,974,C_978,135.33,1970-01-01 00:00:00.000000141,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001209,82964,978,732,C_978,135.33,1970-01-01 00:00:00.000000141,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001210,82965,978,832,C_978,135.33,1970-01-01 00:00:00.000000141,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001211,82966,978,854,C_978,135.33,1970-01-01 00:00:00.000000141,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001212,82967,978,997,C_978,135.33,1970-01-01 00:00:00.000000141,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001213,82968,978,755,C_978,135.33,1970-01-01 00:00:00.000000141,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001214,82969,978,998,C_978,135.33,1970-01-01 00:00:00.000000141,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001215,82970,978,812,C_978,135.33,1970-01-01 00:00:00.000000141,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001216,82971,978,636,C_978,135.33,1970-01-01 00:00:00.000000141,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001217,82972,978,736,C_978,135.33,1970-01-01 00:00:00.000000141,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001218,82973,978,814,C_978,135.33,1970-01-01 00:00:00.000000141,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001219,82974,978,836,C_978,135.33,1970-01-01 00:00:00.000000141,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001220,82975,978,936,C_978,135.33,1970-01-01 00:00:00.000000141,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001221,82976,978,937,C_978,135.33,1970-01-01 00:00:00.000000141,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001222,82977,978,818,C_978,135.33,1970-01-01 00:00:00.000000141,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001223,82978,978,918,C_978,135.33,1970-01-01 00:00:00.000000141,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001224,82979,978,682,C_978,135.33,1970-01-01 00:00:00.000000141,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001225,82980,978,222,C_978,135.33,1970-01-01 00:00:00.000000141,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001226,82981,978,641,C_978,135.33,1970-01-01 00:00:00.000000141,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001227,82982,978,985,C_978,135.33,1970-01-01 00:00:00.000000141,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001228,82983,978,248,C_978,135.33,1970-01-01 00:00:00.000000141,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001229,82984,978,645,C_978,135.33,1970-01-01 00:00:00.000000141,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001230,82985,978,942,C_978,135.33,1970-01-01 00:00:00.000000141,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001231,82986,978,986,C_978,135.33,1970-01-01 00:00:00.000000141,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001232,82987,978,944,C_978,135.33,1970-01-01 00:00:00.000000141,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001233,82988,978,649,C_978,135.33,1970-01-01 00:00:00.000000141,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001234,82989,978,906,C_978,135.33,1970-01-01 00:00:00.000000141,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001235,82996,28,664,C_28,878560.56,1970-01-01 00:00:00.000000141,Verified,40,Medium,Yes,19,3,Large transaction,High,Open,False
AML-001236,82997,525,554,C_525,1188539.25,1970-01-01 00:00:00.000000141,Verified,0,Low,No,21,7,Large transaction,High,Open,False
AML-001237,83069,327,204,C_327,1474760.12,1970-01-01 00:00:00.000000141,Verified,0,Low,No,15,6,Large transaction,High,Open,False
AML-001238,83155,623,259,C_623,606556.81,1970-01-01 00:00:00.000000141,Verified,0,Low,No,26,9,Large transaction,High,Open,False
AML-001239,83203,628,168,C_628,719655.0,1970-01-01 00:00:00.000000141,Verified,0,Low,No,16,9,Large transaction,High,Open,False
AML-001240,83264,921,858,C_921,626393.5,1970-01-01 00:00:00.000000141,Pending,15,Low,No,21,19,Large transaction,High,Open,False
AML-001241,83281,931,478,C_931,680631.43,1970-01-01 00:00:00.000000141,Verified,40,Medium,Yes,18,18,Large transaction,High,Open,False
AML-001242,83298,979,153,C_979,191.63,1970-01-01 00:00:00.000000141,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001243,83299,979,891,C_979,191.63,1970-01-01 00:00:00.000000141,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001244,83300,979,793,C_979,191.63,1970-01-01 00:00:00.000000141,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001245,83301,979,892,C_979,191.63,1970-01-01 00:00:00.000000141,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001246,83302,979,970,C_979,191.63,1970-01-01 00:00:00.000000141,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001247,83303,979,354,C_979,191.63,1970-01-01 00:00:00.000000141,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001248,83304,979,993,C_979,191.63,1970-01-01 00:00:00.000000141,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001249,83305,979,851,C_979,191.63,1970-01-01 00:00:00.000000141,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001250,83306,979,994,C_979,191.63,1970-01-01 00:00:00.000000141,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001251,83307,979,631,C_979,191.63,1970-01-01 00:00:00.000000141,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001252,83308,979,995,C_979,191.63,1970-01-01 00:00:00.000000141,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001253,83309,979,435,C_979,191.63,1970-01-01 00:00:00.000000141,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001254,83310,979,974,C_979,191.63,1970-01-01 00:00:00.000000141,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001255,83311,979,732,C_979,191.63,1970-01-01 00:00:00.000000141,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001256,83312,979,754,C_979,191.63,1970-01-01 00:00:00.000000141,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001257,83313,979,953,C_979,191.63,1970-01-01 00:00:00.000000141,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001258,83314,979,315,C_979,191.63,1970-01-01 00:00:00.000000141,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001259,83315,979,317,C_979,191.63,1970-01-01 00:00:00.000000141,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001260,83316,979,934,C_979,191.63,1970-01-01 00:00:00.000000141,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001261,83317,979,978,C_979,191.63,1970-01-01 00:00:00.000000141,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001262,83318,979,282,C_979,191.63,1970-01-01 00:00:00.000000141,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001263,83319,979,262,C_979,191.63,1970-01-01 00:00:00.000000141,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001264,83320,979,185,C_979,191.63,1970-01-01 00:00:00.000000141,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001265,83321,979,384,C_979,191.63,1970-01-01 00:00:00.000000141,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001266,83322,979,164,C_979,191.63,1970-01-01 00:00:00.000000141,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001267,83323,979,241,C_979,191.63,1970-01-01 00:00:00.000000141,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001268,83324,979,760,C_979,191.63,1970-01-01 00:00:00.000000141,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001269,83325,979,167,C_979,191.63,1970-01-01 00:00:00.000000141,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001270,83326,979,861,C_979,191.63,1970-01-01 00:00:00.000000141,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001271,83327,979,245,C_979,191.63,1970-01-01 00:00:00.000000141,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001272,83328,979,962,C_979,191.63,1970-01-01 00:00:00.000000141,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001273,83329,979,622,C_979,191.63,1970-01-01 00:00:00.000000141,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001274,83330,979,987,C_979,191.63,1970-01-01 00:00:00.000000141,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001275,83331,979,867,C_979,191.63,1970-01-01 00:00:00.000000141,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001276,83332,979,726,C_979,191.63,1970-01-01 00:00:00.000000141,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001277,83333,979,947,C_979,191.63,1970-01-01 00:00:00.000000141,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001278,83334,979,827,C_979,191.63,1970-01-01 00:00:00.000000141,Verified,0,Low,No,740,37,High transaction frequency; Fan-out activity,Medium,Open,False
AML-001279,83372,932,997,C_932,538778.75,1970-01-01 00:00:00.000000141,Verified,0,Low,No,18,17,Large transaction,High,Open,False
AML-001280,83524,20,151,C_20,1211500.12,1970-01-01 00:00:00.000000142,Verified,0,Low,No,29,2,Large transaction,High,Open,False
AML-001281,83525,229,691,C_229,1276356.87,1970-01-01 00:00:00.000000142,Verified,20,Low,No,27,5,Large transaction,High,Open,False
AML-001282,83720,636,627,C_636,715629.75,1970-01-01 00:00:00.000000142,Verified,0,Low,No,19,9,Large transaction,High,Open,False
AML-001283,83756,524,867,C_524,569710.87,1970-01-01 00:00:00.000000142,Verified,40,Medium,Yes,21,8,Large transaction,High,Open,False
AML-001284,83768,38,548,C_38,878639.68,1970-01-01 00:00:00.000000142,Verified,0,Low,No,20,3,Large transaction,High,Open,False
AML-001285,83831,329,385,C_329,487464.15,1970-01-01 00:00:00.000000142,Manual Review,70,High,Yes,14,6,Large transaction; High-risk customer activity,High,Open,False
AML-001286,83833,322,985,C_322,884658.93,1970-01-01 00:00:00.000000142,Verified,0,Low,No,25,6,Large transaction,High,Open,False
AML-001287,83882,978,651,C_978,11.06,1970-01-01 00:00:00.000000142,Pending,15,Low,No,761,39,High transaction frequency; Fan-out activity,Medium,Open,True
AML-001288,83908,828,874,C_828,625544.31,1970-01-01 00:00:00.000000142,Verified,0,Low,No,25,13,Large transaction,High,Open,False
AML-001289,84032,736,625,C_736,513267.0,1970-01-01 00:00:00.000000143,Pending,15,Low,No,26,10,Large transaction,High,Open,False
AML-001290,84160,629,390,C_629,720857.43,1970-01-01 00:00:00.000000143,Verified,0,Low,No,21,9,Large transaction,High,Open,False
AML-001291,84177,831,919,C_831,461199.46,1970-01-01 00:00:00.000000143,Verified,0,Low,No,20,13,Large transaction,High,Open,False
AML-001292,84342,328,538,C_328,1226454.62,1970-01-01 00:00:00.000000143,Verified,0,Low,No,24,6,Large transaction,High,Open,False
AML-001293,84430,622,850,C_622,642825.25,1970-01-01 00:00:00.000000143,Verified,0,Low,No,18,9,Large transaction,High,Open,False
AML-001294,84454,38,739,C_38,878827.93,1970-01-01 00:00:00.000000143,Verified,0,Low,No,20,3,Large transaction,High,Open,False
AML-001295,84488,126,477,C_126,1286087.25,1970-01-01 00:00:00.000000143,Verified,0,Low,No,23,4,Large transaction,High,Open,False
AML-001296,84543,232,969,C_232,834205.12,1970-01-01 00:00:00.000000143,Verified,0,Low,No,21,5,Large transaction,High,Open,False
AML-001297,84548,327,239,C_327,1586215.87,1970-01-01 00:00:00.000000143,Verified,0,Low,No,15,6,Large transaction,High,Open,False
AML-001298,84566,320,997,C_320,953101.25,1970-01-01 00:00:00.000000143,Verified,0,Low,No,22,6,Large transaction,High,Open,False
AML-001299,84578,726,856,C_726,681550.93,1970-01-01 00:00:00.000000143,Verified,0,Low,No,20,10,Large transaction,High,Open,False
AML-001300,84643,433,994,C_433,1208983.37,1970-01-01 00:00:00.000000144,Verified,0,Low,No,21,7,Large transaction,High,Open,False
AML-001301,84654,327,837,C_327,1586218.37,1970-01-01 00:00:00.000000144,Verified,0,Low,No,15,6,Large transaction,High,Open,False
AML-001302,84777,322,987,C_322,884681.25,1970-01-01 00:00:00.000000144,Verified,0,Low,No,25,6,Large transaction,High,Open,False
AML-001303,84900,37,634,C_37,477135.21,1970-01-01 00:00:00.000000144,Manual Review,50,Medium,Yes,16,3,Large transaction,High,Open,False
AML-001304,84965,727,733,C_727,579409.0,1970-01-01 00:00:00.000000144,Pending,35,Medium,No,16,10,Large transaction,High,Open,False
AML-001305,85001,831,492,C_831,506371.15,1970-01-01 00:00:00.000000144,Verified,0,Low,No,20,13,Large transaction,High,Open,False
AML-001306,85048,438,348,C_438,602961.93,1970-01-01 00:00:00.000000144,Verified,20,Low,No,21,7,Large transaction,High,Open,False
AML-001307,85063,132,948,C_132,748368.87,1970-01-01 00:00:00.000000144,Pending,15,Low,No,25,5,Large transaction,High,Open,False
AML-001308,85088,126,924,C_126,1286393.37,1970-01-01 00:00:00.000000144,Verified,0,Low,No,23,4,Large transaction,High,Open,False
AML-001309,85113,222,617,C_222,520890.18,1970-01-01 00:00:00.000000144,Verified,0,Low,No,21,5,Large transaction,High,Open,False
AML-001310,85130,622,69,C_622,642875.56,1970-01-01 00:00:00.000000144,Verified,0,Low,No,18,9,Large transaction,High,Open,False
AML-001311,85178,523,920,C_523,1232915.75,1970-01-01 00:00:00.000000144,Verified,0,Low,No,24,8,Large transaction,High,Open,False
AML-001312,85230,828,997,C_828,598592.06,1970-01-01 00:00:00.000000144,Verified,0,Low,No,25,13,Large transaction,High,Open,False
AML-001313,85286,824,838,C_824,494692.56,1970-01-01 00:00:00.000000144,Verified,0,Low,No,19,13,Large transaction,High,Open,False
AML-001314,85376,723,633,C_723,928295.81,1970-01-01 00:00:00.000000145,Verified,0,Low,No,21,9,Large transaction,High,Open,False
AML-001315,85386,136,893,C_136,1424851.37,1970-01-01 00:00:00.000000145,Verified,0,Low,No,20,5,Large transaction,High,Open,False
AML-001316,85431,221,974,C_221,607736.81,1970-01-01 00:00:00.000000145,Pending,15,Low,No,27,6,Large transaction,High,Open,False
AML-001317,85495,434,444,C_434,954434.56,1970-01-01 00:00:00.000000145,Verified,0,Low,No,19,7,Large transaction,High,Open,False
