ACCOUNT_ID,CUSTOMER_ID,INIT_BALANCE,COUNTRY,ACCOUNT_TYPE,IS_FRAUD,TX_BEHAVIOR_ID,OCCUPATION,SOURCE_OF_FUNDS,PEP_STATUS,DOCUMENT_STATUS,SANCTIONS_STATUS
716,C_716,158.1,US,I,False,1,Engineer,Investment,No,Verified,Cleared
717,C_717,149.02,US,I,True,1,Consultant,Investment,No,Verified,Cleared
718,C_718,170.41,US,I,False,1,Student,Savings,No,Verified,Cleared
719,C_719,121.54,US,I,False,1,Student,Family Support,No,Verified,Cleared
720,C_720,253.17,US,I,False,2,Engineer,Salary,No,Verified,Cleared
721,C_721,208.76,US,I,False,2,Teacher,Salary,No,Verified,Cleared
722,C_722,232.57,US,I,False,2,Teacher,Salary,No,Verified,Cleared
723,C_723,200.77,US,I,False,2,Student,Family Support,No,Verified,Cleared
724,C_724,330.93,US,I,False,2,Student,Family Support,No,Verified,Cleared
725,C_725,228.08,US,I,True,2,Consultant,Salary,No,Verified,Cleared
726,C_726,357.34,US,I,False,2,Software Developer,Investment,No,Verified,Cleared
727,C_727,336.1,US,I,False,2,Software Developer,Unknown,No,Pending,Cleared
728,C_728,394.14,US,I,False,2,Consultant,Investment,No,Verified,Cleared
729,C_729,279.3,US,I,False,2,Consultant,Salary,No,Verified,Cleared
730,C_730,384.28,US,I,True,2,Business Owner,Business Income,No,Verified,Cleared
731,C_731,290.74,US,I,False,2,Student,Savings,No,Verified,Cleared
732,C_732,267.9,US,I,True,2,Business Owner,Business Income,No,Verified,Cleared
733,C_733,220.47,US,I,False,2,Teacher,Salary,No,Verified,Cleared
734,C_734,376.57,US,I,False,2,Student,Family Support,No,Verified,Cleared
735,C_735,358.96,US,I,False,2,Student,Family Support,No,Verified,Cleared
736,C_736,264.59,US,I,False,2,Engineer,Salary,No,Pending,Cleared
737,C_737,291.15,US,I,False,2,Student,Family Support,No,Verified,Cleared
738,C_738,265.03,US,I,False,2,Teacher,Savings,No,Verified,Cleared
739,C_739,205.77,US,I,False,2,Software Developer,Salary,No,Pending,Cleared
740,C_740,408.87,US,I,False,3,Software Developer,Salary,No,Verified,Cleared
741,C_741,473.74,US,I,False,3,Student,Family Support,No,Verified,Cleared
742,C_742,441.92,US,I,False,3,Software Developer,Investment,No,Verified,Cleared
743,C_743,504.9,US,I,False,3,Business Owner,Savings,No,Pending,Cleared
744,C_744,437.56,US,I,False,3,Student,Family Support,No,Verified,Cleared
745,C_745,440.32,US,I,False,3,Business Owner,Investment,No,Verified,Cleared
746,C_746,534.53,US,I,False,3,Consultant,Savings,No,Verified,Cleared
747,C_747,547.12,US,I,False,3,Consultant,Savings,No,Verified,Cleared
748,C_748,462.45,US,I,False,3,Engineer,Salary,No,Verified,Cleared
749,C_749,572.0,US,I,True,3,Student,Family Support,No,Verified,Cleared
750,C_750,450.93,US,I,False,3,Consultant,Salary,No,Verified,Cleared
751,C_751,468.79,US,I,False,3,Consultant,Investment,No,Verified,Cleared
752,C_752,542.5,US,I,True,3,Software Developer,Salary,No,Verified,Cleared
753,C_753,408.9,US,I,True,3,Engineer,Investment,No,Pending,Cleared
754,C_754,586.84,US,I,False,3,Engineer,Salary,No,Verified,Cleared
755,C_755,414.47,US,I,True,3,Software Developer,Investment,No,Verified,Cleared
756,C_756,492.19,US,I,False,3,Student,Family Support,No,Verified,Cleared
757,C_757,544.92,US,I,False,3,Business Owner,Investment,No,Verified,Cleared
758,C_758,409.49,US,I,False,3,Student,Savings,No,Verified,Cleared
759,C_759,561.8,US,I,True,3,Business Owner,Business Income,No,Verified,Cleared
760,C_760,197.89,US,I,False,4,Engineer,Investment,No,Verified,Cleared
761,C_761,146.05,US,I,False,4,Teacher,Savings,No,Verified,Cleared
762,C_762,111.81,US,I,False,4,Student,Family Support,No,Verified,Cleared
763,C_763,108.15,US,I,False,4,Teacher,Salary,No,Verified,Cleared
764,C_764,109.87,US,I,False,4,Business Owner,Business Income,No,Verified,Cleared
765,C_765,176.54,US,I,False,4,Student,Family Support,No,Verified,Cleared
766,C_766,141.4,US,I,False,4,Teacher,Savings,No,Verified,Cleared
767,C_767,191.92,US,I,False,4,Teacher,Savings,No,Pending,Cleared
768,C_768,144.06,US,I,False,4,Student,Family Support,No,Verified,Cleared
769,C_769,107.71,US,I,False,4,Teacher,Unknown,No,Verified,Cleared
770,C_770,142.69,US,I,False,4,Student,Savings,No,Verified,Cleared
771,C_771,175.48,US,I,False,4,Teacher,Savings,No,Verified,Cleared
772,C_772,182.93,US,I,False,4,Engineer,Unknown,No,Rejected,Cleared
773,C_773,103.94,US,I,False,4,Student,Savings,No,Verified,Cleared
774,C_774,118.04,US,I,False,4,Engineer,Unknown,No,Verified,Cleared
775,C_775,149.0,US,I,False,4,Software Developer,Investment,No,Verified,Cleared
776,C_776,112.81,US,I,False,4,Consultant,Unknown,No,Pending,Cleared
777,C_777,187.11,US,I,False,4,Engineer,Investment,No,Verified,Cleared
778,C_778,193.45,US,I,False,4,Teacher,Salary,No,Verified,Cleared
779,C_779,131.96,US,I,False,4,Business Owner,Business Income,No,Verified,Cleared
780,C_780,286.97,US,I,False,5,Software Developer,Salary,No,Verified,Cleared
781,C_781,311.41,US,I,False,5,Engineer,Savings,No,Verified,Cleared
782,C_782,257.1,US,I,True,5,Software Developer,Investment,No,Verified,Cleared
783,C_783,308.22,US,I,True,5,Engineer,Salary,No,Verified,Cleared
784,C_784,240.24,US,I,True,5,Engineer,Investment,No,Verified,Cleared
785,C_785,259.33,US,I,True,5,Business Owner,Business Income,Yes,Verified,Cleared
786,C_786,288.36,US,I,False,5,Business Owner,Business Income,No,Pending,Cleared
787,C_787,320.93,US,I,False,5,Engineer,Salary,No,Verified,Cleared
788,C_788,307.23,US,I,False,5,Consultant,Salary,No,Verified,Cleared
789,C_789,252.2,US,I,False,5,Business Owner,Investment,No,Verified,Cleared
790,C_790,246.36,US,I,False,5,Business Owner,Unknown,No,Pending,Cleared
791,C_791,223.75,US,I,False,5,Business Owner,Business Income,No,Verified,Cleared
792,C_792,356.7,US,I,False,5,Student,Family Support,Yes,Verified,Cleared
793,C_793,219.78,US,I,True,5,Software Developer,Savings,Yes,Pending,Cleared
794,C_794,346.58,US,I,False,5,Engineer,Savings,No,Verified,Cleared
795,C_795,249.75,US,I,False,5,Consultant,Salary,No,Verified,Cleared
796,C_796,256.91,US,I,False,5,Business Owner,Business Income,No,Verified,Cleared
797,C_797,347.22,US,I,False,5,Student,Savings,No,Verified,Cleared
798,C_798,331.92,US,I,False,5,Software Developer,Savings,No,Verified,Cleared
799,C_799,348.38,US,I,False,5,Teacher,Salary,No,Verified,Cleared
800,C_800,151.53,US,I,False,1,Teacher,Salary,No,Verified,Cleared
801,C_801,185.91,US,I,True,1,Business Owner,Business Income,No,Verified,Cleared
802,C_802,112.18,US,I,False,1,Consultant,Unknown,Yes,Pending,Cleared
803,C_803,164.52,US,I,False,1,Consultant,Business Income,No,Verified,Cleared
804,C_804,111.82,US,I,False,1,Software Developer,Savings,No,Verified,Cleared
805,C_805,173.73,US,I,False,1,Software Developer,Investment,No,Verified,Cleared
806,C_806,135.89,US,I,False,1,Engineer,Salary,No,Verified,Cleared
807,C_807,167.49,US,I,False,1,Business Owner,Investment,No,Verified,Cleared
808,C_808,170.35,US,I,False,1,Teacher,Savings,No,Verified,Cleared
809,C_809,166.06,US,I,False,1,Engineer,Salary,No,Verified,Cleared
810,C_810,122.16,US,I,False,1,Consultant,Salary,No,Verified,Cleared
811,C_811,183.18,US,I,True,1,Engineer,Unknown,No,Verified,Cleared
812,C_812,124.01,US,I,False,1,Teacher,Salary,No,Verified,Cleared
813,C_813,151.82,US,I,True,1,Consultant,Salary,No,Verified,Cleared
814,C_814,167.46,US,I,True,1,Software Developer,Savings,No,Verified,Cleared
815,C_815,123.36,US,I,True,1,Student,Unknown,No,Verified,Cleared
816,C_816,162.85,US,I,False,1,Student,Family Support,Yes,Verified,Cleared
817,C_817,128.68,US,I,False,1,Software Developer,Savings,No,Verified,Cleared
818,C_818,117.14,US,I,False,1,Business Owner,Savings,No,Verified,Cleared
819,C_819,180.97,US,I,True,1,Engineer,Investment,No,Verified,Cleared
820,C_820,310.62,US,I,False,2,Consultant,Investment,Yes,Verified,Cleared
821,C_821,265.58,US,I,False,2,Software Developer,Investment,No,Verified,Cleared
822,C_822,317.09,US,I,False,2,Software Developer,Salary,No,Verified,Cleared
823,C_823,205.06,US,I,True,2,Business Owner,Business Income,No,Verified,Cleared
824,C_824,225.96,US,I,False,2,Engineer,Salary,No,Verified,Cleared
825,C_825,279.12,US,I,False,2,Software Developer,Investment,No,Verified,Cleared
826,C_826,395.15,US,I,False,2,Teacher,Unknown,No,Verified,Cleared
827,C_827,302.09,US,I,False,2,Software Developer,Investment,No,Verified,Potential Match
828,C_828,215.29,US,I,False,2,Consultant,Savings,No,Verified,Cleared
829,C_829,353.01,US,I,False,2,Engineer,Salary,No,Verified,Cleared
830,C_830,356.29,US,I,False,2,Consultant,Investment,Yes,Verified,Cleared
831,C_831,354.96,US,I,False,2,Engineer,Investment,No,Verified,Cleared
832,C_832,313.9,US,I,False,2,Teacher,Salary,No,Verified,Cleared
833,C_833,339.14,US,I,False,2,Consultant,Salary,Yes,Verified,Cleared
834,C_834,242.69,US,I,False,2,Student,Family Support,No,Verified,Cleared
835,C_835,346.51,US,I,False,2,Software Developer,Salary,No,Verified,Cleared
836,C_836,363.23,US,I,False,2,Teacher,Salary,No,Verified,Cleared
837,C_837,351.99,US,I,False,2,Engineer,Salary,No,Verified,Cleared
838,C_838,270.69,US,I,False,2,Consultant,Business Income,No,Verified,Cleared
839,C_839,318.21,US,I,False,2,Software Developer,Salary,No,Verified,Cleared
840,C_840,525.8,US,I,False,3,Teacher,Salary,No,Verified,Cleared
841,C_841,580.16,US,I,False,3,Engineer,Unknown,Yes,Verified,Cleared
842,C_842,421.6,US,I,True,3,Student,Family Support,No,Verified,Cleared
843,C_843,566.79,US,I,False,3,Student,Family Support,No,Verified,Cleared
844,C_844,505.29,US,I,True,3,Engineer,Salary,No,Verified,Cleared
845,C_845,471.72,US,I,False,3,Student,Family Support,No,Verified,Cleared
846,C_846,491.12,US,I,False,3,Teacher,Salary,No,Verified,Cleared
847,C_847,402.53,US,I,False,3,Software Developer,Salary,No,Verified,Cleared
848,C_848,444.01,US,I,False,3,Student,Family Support,No,Verified,Cleared
849,C_849,530.55,US,I,False,3,Software Developer,Savings,No,Verified,Cleared
850,C_850,532.17,US,I,False,3,Business Owner,Investment,No,Verified,Cleared
851,C_851,498.94,US,I,False,3,Student,Family Support,No,Verified,Cleared
852,C_852,590.67,US,I,False,3,Business Owner,Investment,No,Pending,Cleared
853,C_853,496.18,US,I,False,3,Software Developer,Salary,No,Verified,Cleared
854,C_854,462.79,US,I,False,3,Consultant,Business Income,No,Pending,Cleared
855,C_855,569.56,US,I,False,3,Software Developer,Salary,No,Verified,Cleared
856,C_856,451.83,US,I,False,3,Teacher,Salary,No,Verified,Cleared
857,C_857,520.86,US,I,False,3,Consultant,Investment,No,Verified,Cleared
858,C_858,540.68,US,I,False,3,Consultant,Business Income,No,Verified,Cleared
859,C_859,564.34,US,I,False,3,Student,Family Support,No,Verified,Cleared
860,C_860,178.54,US,I,False,4,Student,Family Support,No,Verified,Cleared
861,C_861,138.41,US,I,False,4,Student,Savings,No,Verified,Cleared
862,C_862,105.92,US,I,False,4,Software Developer,Salary,No,Verified,Cleared
863,C_863,103.83,US,I,False,4,Consultant,Salary,No,Verified,Cleared
864,C_864,172.65,US,I,False,4,Teacher,Salary,No,Verified,Cleared
865,C_865,196.17,US,I,True,4,Teacher,Salary,No,Verified,Cleared
866,C_866,134.32,US,I,False,4,Business Owner,Savings,Yes,Verified,Cleared
867,C_867,144.12,US,I,False,4,Engineer,Salary,No,Verified,Cleared
868,C_868,172.58,US,I,False,4,Teacher,Salary,No,Verified,Cleared
869,C_869,165.78,US,I,False,4,Student,Family Support,No,Verified,Cleared
870,C_870,126.01,US,I,False,4,Business Owner,Business Income,No,Verified,Cleared
871,C_871,167.16,US,I,False,4,Student,Family Support,No,Verified,Cleared
872,C_872,130.49,US,I,False,4,Consultant,Unknown,No,Verified,Cleared
873,C_873,135.64,US,I,False,4,Consultant,Investment,Yes,Verified,Cleared
874,C_874,153.95,US,I,True,4,Software Developer,Savings,No,Verified,Cleared
875,C_875,173.23,US,I,False,4,Student,Family Support,No,Verified,Cleared
876,C_876,115.12,US,I,False,4,Teacher,Savings,No,Verified,Cleared
877,C_877,102.2,US,I,True,4,Engineer,Salary,No,Verified,Cleared
878,C_878,162.78,US,I,True,4,Student,Family Support,No,Verified,Cleared
879,C_879,102.46,US,I,False,4,Teacher,Salary,No,Pending,Potential Match
880,C_880,208.99,US,I,False,5,Business Owner,Business Income,No,Verified,Cleared
881,C_881,245.16,US,I,True,5,Student,Savings,No,Verified,Cleared
882,C_882,330.78,US,I,False,5,Business Owner,Investment,No,Pending,Cleared
883,C_883,213.31,US,I,True,5,Teacher,Salary,No,Verified,Cleared
884,C_884,212.48,US,I,False,5,Teacher,Salary,No,Rejected,Cleared
885,C_885,394.42,US,I,True,5,Teacher,Salary,No,Verified,Cleared
886,C_886,284.53,US,I,False,5,Teacher,Savings,No,Verified,Cleared
887,C_887,378.49,US,I,False,5,Consultant,Business Income,No,Verified,Cleared
888,C_888,243.3,US,I,True,5,Software Developer,Savings,No,Verified,Cleared
889,C_889,287.04,US,I,True,5,Teacher,Savings,No,Verified,Cleared
890,C_890,271.61,US,I,False,5,Consultant,Business Income,Yes,Verified,Cleared
891,C_891,235.39,US,I,False,5,Engineer,Salary,No,Pending,Cleared
892,C_892,265.76,US,I,False,5,Consultant,Savings,No,Pending,Cleared
893,C_893,397.36,US,I,False,5,Business Owner,Business Income,No,Verified,Cleared
894,C_894,349.46,US,I,False,5,Engineer,Salary,No,Verified,Cleared
895,C_895,276.53,US,I,False,5,Business Owner,Savings,No,Verified,Cleared
896,C_896,281.86,US,I,False,5,Software Developer,Salary,No,Verified,Cleared
897,C_897,252.75,US,I,False,5,Student,Family Support,No,Verified,Cleared
898,C_898,306.27,US,I,False,5,Student,Family Support,No,Verified,Cleared
899,C_899,347.13,US,I,False,5,Consultant,Investment,No,Verified,Cleared
900,C_900,168.66,US,I,False,1,Business Owner,Unknown,No,Verified,Cleared
901,C_901,146.26,US,I,True,1,Software Developer,Unknown,No,Verified,Cleared
902,C_902,104.19,US,I,False,1,Student,Family Support,No,Verified,Cleared
903,C_903,192.15,US,I,True,1,Software Developer,Salary,No,Pending,Cleared
904,C_904,140.89,US,I,False,1,Software Developer,Salary,No,Verified,Cleared
905,C_905,139.03,US,I,True,1,Student,Savings,No,Verified,Cleared
906,C_906,100.31,US,I,False,1,Student,Savings,No,Verified,Cleared
907,C_907,113.82,US,I,False,1,Engineer,Investment,No,Verified,Cleared
908,C_908,186.89,US,I,False,1,Engineer,Investment,No,Verified,Cleared
909,C_909,151.39,US,I,True,1,Teacher,Salary,No,Verified,Cleared
910,C_910,173.24,US,I,True,1,Business Owner,Investment,No,Verified,Cleared
911,C_911,114.82,US,I,True,1,Student,Savings,No,Pending,Cleared
912,C_912,133.01,US,I,False,1,Software Developer,Salary,No,Verified,Potential Match
913,C_913,184.01,US,I,False,1,Business Owner,Investment,No,Verified,Cleared
914,C_914,182.07,US,I,False,1,Teacher,Savings,No,Verified,Cleared
915,C_915,124.68,US,I,True,1,Software Developer,Investment,No,Verified,Cleared
916,C_916,102.2,US,I,False,1,Consultant,Salary,No,Verified,Cleared
917,C_917,180.65,US,I,False,1,Teacher,Savings,No,Verified,Cleared
918,C_918,116.88,US,I,True,1,Student,Family Support,No,Verified,Cleared
919,C_919,178.77,US,I,True,1,Consultant,Salary,No,Verified,Cleared
920,C_920,336.73,US,I,False,2,Consultant,Investment,No,Verified,Cleared
921,C_921,233.66,US,I,False,2,Teacher,Savings,No,Pending,Cleared
922,C_922,215.7,US,I,False,2,Student,Family Support,No,Verified,Potential Match
923,C_923,385.53,US,I,True,2,Software Developer,Salary,No,Verified,Cleared
924,C_924,319.58,US,I,False,2,Consultant,Investment,No,Verified,Cleared
925,C_925,324.1,US,I,False,2,Teacher,Savings,No,Verified,Cleared
926,C_926,291.5,US,I,True,2,Teacher,Salary,No,Verified,Cleared
927,C_927,230.01,US,I,False,2,Software Developer,Salary,No,Verified,Cleared
928,C_928,320.39,US,I,True,2,Student,Family Support,No,Verified,Cleared
929,C_929,250.49,US,I,False,2,Teacher,Salary,No,Verified,Cleared
930,C_930,361.18,US,I,True,2,Teacher,Salary,No,Verified,Cleared
931,C_931,346.54,US,I,True,2,Teacher,Savings,Yes,Verified,Cleared
932,C_932,205.45,US,I,True,2,Business Owner,Business Income,No,Verified,Cleared
933,C_933,386.48,US,I,False,2,Engineer,Investment,No,Verified,Cleared
934,C_934,207.26,US,I,False,2,Software Developer,Salary,No,Verified,Cleared
935,C_935,217.92,US,I,False,2,Business Owner,Investment,No,Verified,Cleared
936,C_936,258.55,US,I,False,2,Teacher,Salary,No,Verified,Cleared
937,C_937,230.16,US,I,False,2,Engineer,Investment,No,Verified,Cleared
938,C_938,247.23,US,I,False,2,Software Developer,Investment,No,Verified,Cleared
939,C_939,271.16,US,I,False,2,Consultant,Investment,No,Verified,Cleared
940,C_940,547.1,US,I,False,3,Software Developer,Savings,No,Verified,Cleared
941,C_941,480.94,US,I,False,3,Business Owner,Investment,No,Verified,Cleared
942,C_942,453.97,US,I,False,3,Business Owner,Investment,No,Verified,Cleared
943,C_943,498.46,US,I,False,3,Business Owner,Investment,No,Verified,Cleared
944,C_944,478.52,US,I,False,3,Software Developer,Salary,No,Verified,Cleared
945,C_945,462.15,US,I,False,3,Student,Family Support,No,Verified,Cleared
946,C_946,580.11,US,I,False,3,Teacher,Salary,No,Verified,Cleared
947,C_947,510.09,US,I,False,3,Software Developer,Investment,No,Verified,Cleared
948,C_948,595.47,US,I,False,3,Consultant,Investment,No,Verified,Cleared
949,C_949,554.58,US,I,False,3,Consultant,Investment,No,Verified,Cleared
950,C_950,514.1,US,I,True,3,Consultant,Salary,No,Verified,Cleared
951,C_951,452.49,US,I,True,3,Teacher,Salary,Yes,Verified,Cleared
952,C_952,537.37,US,I,False,3,Engineer,Savings,No,Verified,Cleared
953,C_953,491.18,US,I,False,3,Business Owner,Business Income,No,Verified,Cleared
954,C_954,544.28,US,I,True,3,Teacher,Salary,No,Verified,Cleared
955,C_955,480.76,US,I,False,3,Business Owner,Investment,No,Verified,Cleared
956,C_956,499.2,US,I,True,3,Teacher,Savings,No,Verified,Cleared
957,C_957,404.14,US,I,True,3,Business Owner,Savings,No,Verified,Cleared
958,C_958,547.99,US,I,True,3,Teacher,Salary,No,Verified,Cleared
959,C_959,406.85,US,I,False,3,Engineer,Savings,No,Verified,Cleared
960,C_960,168.07,US,I,False,4,Software Developer,Salary,No,Verified,Cleared
961,C_961,158.2,US,I,True,4,Consultant,Salary,No,Verified,Cleared
962,C_962,177.59,US,I,True,4,Business Owner,Business Income,No,Verified,Cleared
963,C_963,128.98,US,I,False,4,Teacher,Savings,No,Verified,Cleared
964,C_964,168.61,US,I,True,4,Engineer,Savings,No,Verified,Cleared
965,C_965,120.71,US,I,True,4,Engineer,Investment,No,Verified,Potential Match
966,C_966,152.93,US,I,True,4,Consultant,Business Income,No,Pending,Cleared
967,C_967,134.03,US,I,False,4,Teacher,Salary,No,Verified,Cleared
968,C_968,197.85,US,I,False,4,Software Developer,Investment,No,Verified,Cleared
969,C_969,197.19,US,I,False,4,Business Owner,Business Income,No,Verified,Potential Match
970,C_970,120.9,US,I,True,4,Software Developer,Investment,No,Verified,Cleared
971,C_971,156.6,US,I,True,4,Student,Family Support,No,Verified,Cleared
972,C_972,132.94,US,I,True,4,Engineer,Salary,No,Verified,Cleared
973,C_973,196.85,US,I,False,4,Engineer,Investment,Yes,Verified,Cleared
974,C_974,192.45,US,I,True,4,Consultant,Savings,No,Verified,Cleared
975,C_975,158.61,US,I,False,4,Teacher,Salary,No,Verified,Cleared
976,C_976,172.01,US,I,False,4,Student,Family Support,No,Verified,Cleared
977,C_977,168.13,US,I,True,4,Student,Savings,No,Verified,Cleared
978,C_978,135.34,US,I,True,4,Student,Family Support,No,Pending,Cleared
979,C_979,191.64,US,I,False,4,Teacher,Savings,No,Verified,Cleared
980,C_980,379.89,US,I,True,5,Business Owner,Business Income,No,Verified,Cleared
981,C_981,266.13,US,I,False,5,Engineer,Savings,No,Verified,Cleared
982,C_982,349.48,US,I,False,5,Teacher,Salary,No,Verified,Cleared
983,C_983,201.82,US,I,False,5,Student,Savings,No,Verified,Cleared
984,C_984,363.27,US,I,True,5,Engineer,Salary,No,Verified,Cleared
985,C_985,312.97,US,I,True,5,Engineer,Savings,No,Verified,Cleared
986,C_986,390.46,US,I,True,5,Student,Family Support,No,Verified,Cleared
987,C_987,272.64,US,I,False,5,Student,Family Support,No,Verified,Cleared
988,C_988,325.14,US,I,False,5,Engineer,Salary,No,Verified,Cleared
989,C_989,264.6,US,I,False,5,Consultant,Salary,No,Verified,Cleared
990,C_990,356.56,US,I,True,5,Software Developer,Savings,No,Verified,Cleared
991,C_991,320.14,US,I,True,5,Software Developer,Investment,No,Verified,Potential Match
992,C_992,397.49,US,I,True,5,Engineer,Investment,No,Verified,Cleared
993,C_993,200.2,US,I,False,5,Business Owner,Investment,No,Pending,Cleared
994,C_994,228.15,US,I,True,5,Business Owner,Investment,No,Verified,Cleared
995,C_995,208.72,US,I,True,5,Consultant,Savings,Yes,Pending,Cleared
996,C_996,225.17,US,I,True,5,Teacher,Savings,No,Verified,Cleared
997,C_997,385.88,US,I,True,5,Engineer,Investment,Yes,Verified,Cleared
998,C_998,389.72,US,I,True,5,Business Owner,Unknown,No,Verified,Cleared
999,C_999,296.08,US,I,True,5,Engineer,Unknown,No,Verified,Cleared
